"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"cash",1539.0,"1.539,00 â‚¬","EUR","",False,"amazon_adapter_live","2026-03-23T11:00:49.568481+00:00","https://www.amazon.es/dp/B0FQGLRC9T","Apple iPhone 17 Pro de 512 GB: Pantalla de 6,3 Pulgadas con Promotion hasta 120 Hz, Chip A19 Pro, autonomía revolucionaria, Sistema de cámaras Pro Fusion con cámara Frontal Center Stage; Plata : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"cash",1779.0,"1.779,00 â‚¬","EUR","",False,"amazon_adapter_live","2026-03-23T11:01:14.852038+00:00","https://www.amazon.es/dp/B0FQGDQDBG","Apple iPhone 17 Pro de 1 TB: Pantalla de 6,3 Pulgadas con Promotion hasta 120 Hz, Chip A19 Pro, autonomía revolucionaria, Sistema de cámaras Pro Fusion con cámara Frontal Center Stage; Plata : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad 11th WiFi",128,"cash",342.98,"342,98 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:01:41.596840+00:00","https://www.amazon.es/dp/B0DZ75RKZH","Apple iPad de 11 Pulgadas: Chip A16, Modelo de 11 Pulgadas, Pantalla Liquid Retina, 128 GB, Wi Fi 6, cámaras Frontal y Trasera de 12 Mpx, Touch ID, autonomía para un día Entero – Plata : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad 11th WiFi",256,"cash",639.94,"639,94 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:02:07.992005+00:00","https://www.amazon.es/dp/B0DZ7BDRB9","Apple iPad 11 256GB 11th Gen. (2025) WIFI silver EU : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad 11th WiFi",512,"cash",718.99,"718,99 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:02:35.167411+00:00","https://www.amazon.es/dp/B0DZ75PFP4","Apple iPad de 11 Pulgadas: Chip A16, Modelo de 11 Pulgadas, Pantalla Liquid Retina, 512 GB, Wi Fi 6, cámaras Frontal y Trasera de 12 Mpx, Touch ID, autonomía para un día Entero – Plata : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","laptop","Apple MacBook Air",512,"cash",1709.0,"1.709,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:03:28.180070+00:00","https://www.amazon.es/dp/B0CX22Q9NT","Apple 2024 MacBook Air (de 15 polegadas, Processador M3 da Apple com CPU 8‑Core e GPU 10‑Core, 8GB Memória unificada, 512 GB) - Luz Das estrelas : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 17",512,"cash",1124.23,"1.124,23 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:04:36.375124+00:00","https://www.amazon.es/dp/B0FQGDN3FQ","Apple iPhone 17 de 512 GB: Pantalla de 6,3 Pulgadas con Promotion, Chip A19, cámara Frontal Center Stage, Mayor Resistencia a los arañazos, autonomía para el día Entero; Negro : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","mobile","Apple iPhone 17",256,"cash",929.0,"929,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:05:01.840638+00:00","https://www.amazon.es/dp/B0FQFJRZNZ","Apple iPhone 17 de 256 GB: Pantalla de 6,3 Pulgadas con Promotion, Chip A19, cámara Frontal Center Stage, Mayor Resistencia a los arañazos, autonomía para el día Entero; Negro : Amazon.es: Electrónica"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad Air M4 WiFi",256,"cash",779.0,"779,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:05:27.850795+00:00","https://www.amazon.es/dp/B0GQVCXMVB","Apple iPad Air de 11 Pulgadas (M4): Pantalla Liquid Retina, 256 GB, cámaras Frontal/Trasera de 12 Mpx, Wi‑Fi 7 con el Chip N1 de Apple, Touch ID — Blanco Estrella : Amazon.es: Informática"
"ES","Amazon","amazon","Apple","Apple","tablet","Apple iPad Air M4 WiFi",128,"cash",649.0,"649,00 â‚¬","EUR","",True,"amazon_adapter_live","2026-03-23T11:05:52.308523+00:00","https://www.amazon.es/dp/B0GQVLW917","Apple iPad Air de 11 Pulgadas (M4): Pantalla Liquid Retina, 128 GB, cámaras Frontal/Trasera de 12 Mpx, Wi‑Fi 7 con el Chip N1 de Apple, Touch ID — Gris Espacial : Amazon.es: Informática"
