country,retailer,retailer_slug,product_family,brand,device_type,model,capacity_gb,offer_type,price_value,price_text,price_unit,term_months,in_stock,data_quality_tier,extracted_at,source_url,source_title
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A56 5G,128,financing_max_term,22.62,22.62 â‚¬/mes,EUR/month,24,True,mediamarkt_adapter_live,2026-02-18T11:41:15.335821+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a56-5g-negro-128-gb-8-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594696.html,"Móvil | Samsung Galaxy A56 5G, Negro, 128 GB, 8 GB RAM, 6.7"" FHD+ Super AMOLED, Exynos 1580, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A56 5G,128,financing_max_term,18.91,18.91 â‚¬/mes,EUR/month,30,True,mediamarkt_adapter_live,2026-02-18T11:41:15.335821+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a56-5g-negro-128-gb-8-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594696.html,"Móvil | Samsung Galaxy A56 5G, Negro, 128 GB, 8 GB RAM, 6.7"" FHD+ Super AMOLED, Exynos 1580, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,cash,379.0,"379,00 â‚¬",EUR,,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,37.35,"37,35 â‚¬/mes",EUR/month,10,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,117.96,117.96 â‚¬/mes,EUR/month,3,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,60.37,60.37 â‚¬/mes,EUR/month,6,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,31.6,31.60 â‚¬/mes,EUR/month,12,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,27.5,27.50 â‚¬/mes,EUR/month,14,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,22.04,22.04 â‚¬/mes,EUR/month,18,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,20.13,20.13 â‚¬/mes,EUR/month,20,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,17.28,17.28 â‚¬/mes,EUR/month,24,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy A36 5G,128,financing_max_term,14.44,14.44 â‚¬/mes,EUR/month,30,True,mediamarkt_adapter_live,2026-02-18T11:43:14.424500+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-a36-5g-negro-128-gb-6-gb-ram-67-fhd-super-amoled-qualcomm-snapdragon-6-gen-3-5000-mah-android-15-1594687.html,"Móvil | Samsung Galaxy A36 5G, Negro, 128 GB, 6 GB RAM, 6.7"" FHD+ Super AMOLED, Qualcomm Snapdragon 6 Gen 3, 5000 mAh, Android 15 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,cash,759.0,"759,00 â‚¬",EUR,,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,60.85,"60,85 â‚¬/mes",EUR/month,14,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,261.03,261.03 â‚¬/mes,EUR/month,3,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,133.58,133.58 â‚¬/mes,EUR/month,6,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,82.65,82.65 â‚¬/mes,EUR/month,10,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,69.93,69.93 â‚¬/mes,EUR/month,12,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,48.77,48.77 â‚¬/mes,EUR/month,18,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,44.55,44.55 â‚¬/mes,EUR/month,20,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,38.24,38.24 â‚¬/mes,EUR/month,24,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy S25 FE 5G,128,financing_max_term,31.96,31.96 â‚¬/mes,EUR/month,30,True,mediamarkt_adapter_live,2026-02-18T11:44:03.294424+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s25-fe-icy-blue-128-gb-8-gb-ram-67-fhd-exynos-2400-deca-core-4900-mah-android-16-1604817.html,"Móvil | Samsung Galaxy S25 FE, Icy Blue, 128 GB, 8 GB RAM, 6.7"" FHD+, Exynos 2400 Deca-Core, 4900 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy Z Flip 7,256,cash,1209.0,"1209,00 â‚¬",EUR,,True,mediamarkt_adapter_live,2026-02-18T11:44:32.129119+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-z-flip7-azul-256-gb-12-gb-ram-69-fhd-exynos-2500-4300-mah-android-16-1602547.html,"Móvil | Samsung Galaxy Z Flip7, Azul, 256 GB, 12 GB RAM, 6.9"" FHD+, Exynos 2500, 4300 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy Z Flip 7,256,financing_max_term,77.69,"77,69 â‚¬/mes",EUR/month,18,True,mediamarkt_adapter_live,2026-02-18T11:44:32.129119+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-z-flip7-azul-256-gb-12-gb-ram-69-fhd-exynos-2500-4300-mah-android-16-1602547.html,"Móvil | Samsung Galaxy Z Flip7, Azul, 256 GB, 12 GB RAM, 6.9"" FHD+, Exynos 2500, 4300 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy Z Flip 7,256,financing_max_term,415.79,415.79 â‚¬/mes,EUR/month,3,True,mediamarkt_adapter_live,2026-02-18T11:44:32.129119+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-z-flip7-azul-256-gb-12-gb-ram-69-fhd-exynos-2500-4300-mah-android-16-1602547.html,"Móvil | Samsung Galaxy Z Flip7, Azul, 256 GB, 12 GB RAM, 6.9"" FHD+, Exynos 2500, 4300 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy Z Flip 7,256,financing_max_term,212.78,212.78 â‚¬/mes,EUR/month,6,True,mediamarkt_adapter_live,2026-02-18T11:44:32.129119+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-z-flip7-azul-256-gb-12-gb-ram-69-fhd-exynos-2500-4300-mah-android-16-1602547.html,"Móvil | Samsung Galaxy Z Flip7, Azul, 256 GB, 12 GB RAM, 6.9"" FHD+, Exynos 2500, 4300 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy Z Flip 7,256,financing_max_term,131.65,131.65 â‚¬/mes,EUR/month,10,True,mediamarkt_adapter_live,2026-02-18T11:44:32.129119+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-z-flip7-azul-256-gb-12-gb-ram-69-fhd-exynos-2500-4300-mah-android-16-1602547.html,"Móvil | Samsung Galaxy Z Flip7, Azul, 256 GB, 12 GB RAM, 6.9"" FHD+, Exynos 2500, 4300 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy Z Flip 7,256,financing_max_term,111.39,111.39 â‚¬/mes,EUR/month,12,True,mediamarkt_adapter_live,2026-02-18T11:44:32.129119+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-z-flip7-azul-256-gb-12-gb-ram-69-fhd-exynos-2500-4300-mah-android-16-1602547.html,"Móvil | Samsung Galaxy Z Flip7, Azul, 256 GB, 12 GB RAM, 6.9"" FHD+, Exynos 2500, 4300 mAh, Android 16 | MediaMarkt"
ES,Media Markt,media_markt,Samsung,Samsung,mobile,Samsung Galaxy Z Flip 7,256,financing_max_term,96.93,96.93 â‚¬/mes,EUR/month,14,True,mediamarkt_adapter_live,2026-02-18T11:44:32.129119+00:00,https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-z-flip7-azul-256-gb-12-gb-ram-69-fhd-exynos-2500-4300-mah-android-16-1602547.html,"Móvil | Samsung Galaxy Z Flip7, Azul, 256 GB, 12 GB RAM, 6.9"" FHD+, Exynos 2500, 4300 mAh, Android 16 | MediaMarkt"
