"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title"
"ES","Media Markt","media_markt","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G","256","financing_max_term","241.5","241.50 â‚¬/mes","EUR/month","6","True","mediamarkt_adapter_live","2026-02-27T10:32:16.547211+00:00","https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s26-ultra-blanco-256-gb-12-gb-ram-69-qhd-qualcomm-snapdragon-8-elite-gen-5-5000-mah-android-16-1620280.html","Móvil | Samsung Galaxy S26 Ultra, Blanco, 256 GB, 12 GB RAM, 6.9"" QHD+, Qualcomm Snapdragon 8 Elite Gen 5, 5000 mAh, Android 16 | MediaMarkt"
"ES","Media Markt","media_markt","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G","256","financing_max_term","144.9","144.90 â‚¬/mes","EUR/month","10","True","mediamarkt_adapter_live","2026-02-27T10:32:16.547211+00:00","https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s26-ultra-blanco-256-gb-12-gb-ram-69-qhd-qualcomm-snapdragon-8-elite-gen-5-5000-mah-android-16-1620280.html","Móvil | Samsung Galaxy S26 Ultra, Blanco, 256 GB, 12 GB RAM, 6.9"" QHD+, Qualcomm Snapdragon 8 Elite Gen 5, 5000 mAh, Android 16 | MediaMarkt"
"ES","Media Markt","media_markt","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G","256","financing_max_term","120.75","120.75 â‚¬/mes","EUR/month","12","True","mediamarkt_adapter_live","2026-02-27T10:32:16.547211+00:00","https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s26-ultra-blanco-256-gb-12-gb-ram-69-qhd-qualcomm-snapdragon-8-elite-gen-5-5000-mah-android-16-1620280.html","Móvil | Samsung Galaxy S26 Ultra, Blanco, 256 GB, 12 GB RAM, 6.9"" QHD+, Qualcomm Snapdragon 8 Elite Gen 5, 5000 mAh, Android 16 | MediaMarkt"
"ES","Media Markt","media_markt","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G","256","financing_max_term","80.5","80.50 â‚¬/mes","EUR/month","18","True","mediamarkt_adapter_live","2026-02-27T10:32:16.547211+00:00","https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s26-ultra-blanco-256-gb-12-gb-ram-69-qhd-qualcomm-snapdragon-8-elite-gen-5-5000-mah-android-16-1620280.html","Móvil | Samsung Galaxy S26 Ultra, Blanco, 256 GB, 12 GB RAM, 6.9"" QHD+, Qualcomm Snapdragon 8 Elite Gen 5, 5000 mAh, Android 16 | MediaMarkt"
"ES","Media Markt","media_markt","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G","256","financing_max_term","60.38","60.38 â‚¬/mes","EUR/month","24","True","mediamarkt_adapter_live","2026-02-27T10:32:16.547211+00:00","https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s26-ultra-blanco-256-gb-12-gb-ram-69-qhd-qualcomm-snapdragon-8-elite-gen-5-5000-mah-android-16-1620280.html","Móvil | Samsung Galaxy S26 Ultra, Blanco, 256 GB, 12 GB RAM, 6.9"" QHD+, Qualcomm Snapdragon 8 Elite Gen 5, 5000 mAh, Android 16 | MediaMarkt"
"ES","Media Markt","media_markt","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G","256","financing_max_term","40.25","40.25 â‚¬/mes","EUR/month","36","True","mediamarkt_adapter_live","2026-02-27T10:32:16.547211+00:00","https://www.mediamarkt.es/es/product/_movil-samsung-galaxy-s26-ultra-blanco-256-gb-12-gb-ram-69-qhd-qualcomm-snapdragon-8-elite-gen-5-5000-mah-android-16-1620280.html","Móvil | Samsung Galaxy S26 Ultra, Blanco, 256 GB, 12 GB RAM, 6.9"" QHD+, Qualcomm Snapdragon 8 Elite Gen 5, 5000 mAh, Android 16 | MediaMarkt"
"ES","Movistar","movistar","Samsung","Samsung","mobile","Samsung Galaxy S26","256","financing_max_term","14.0","14 Ã¢â€šÂ¬/mes","EUR/month","24","","movistar_adapter_live","2026-02-27T10:34:34.788623+00:00","https://www.movistar.es/moviles/samsung-galaxy-s26-256gb-violeta/","Samsung Galaxy S26 256GB violeta Mejor precio✅ Movistar"
"ES","Movistar","movistar","Samsung","Samsung","mobile","Samsung Galaxy S26","256","cash","999.0","999 Ã¢â€šÂ¬","EUR","","","movistar_adapter_live","2026-02-27T10:34:34.788623+00:00","https://www.movistar.es/moviles/samsung-galaxy-s26-256gb-violeta/","Samsung Galaxy S26 256GB violeta Mejor precio✅ Movistar"
"ES","Movistar","movistar","Samsung","Samsung","mobile","Samsung Galaxy S26+ 5G","256","financing_max_term","18.0","18 Ã¢â€šÂ¬/mes","EUR/month","","","movistar_adapter_live","2026-02-27T10:34:54.701486+00:00","https://www.movistar.es/moviles/samsung-galaxy-s26-plus-256gb-violeta/","Samsung Galaxy S26+ 256GB violeta | Mejor precio✅ Movistar"
"ES","Movistar","movistar","Samsung","Samsung","mobile","Samsung Galaxy S26+ 5G","256","cash","1249.0","1.249 Ã¢â€šÂ¬","EUR","","","movistar_adapter_live","2026-02-27T10:34:54.701486+00:00","https://www.movistar.es/moviles/samsung-galaxy-s26-plus-256gb-violeta/","Samsung Galaxy S26+ 256GB violeta | Mejor precio✅ Movistar"
"ES","Movistar","movistar","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G","256","financing_max_term","33.0","33 Ã¢â€šÂ¬/mes","EUR/month","24","","movistar_adapter_live","2026-02-27T10:35:11.435641+00:00","https://www.movistar.es/moviles/samsung-galaxy-s26-ultra-1024gb-negro/","Samsung Galaxy S26 Ultra 1TB | Mejor precio✅ Movistar"
"ES","Movistar","movistar","Samsung","Samsung","mobile","Samsung Galaxy S26 Ultra 5G","256","cash","26.0","26 Ã¢â€šÂ¬","EUR","","","movistar_adapter_live","2026-02-27T10:35:11.435641+00:00","https://www.movistar.es/moviles/samsung-galaxy-s26-ultra-1024gb-negro/","Samsung Galaxy S26 Ultra 1TB | Mejor precio✅ Movistar"
