"country","retailer","retailer_slug","product_family","brand","device_type","model","capacity_gb","offer_type","price_value","price_text","price_unit","term_months","in_stock","data_quality_tier","extracted_at","source_url","source_title"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17e",512,"renting_with_insurance",30.99,"30.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:05:56.873994+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A","iPhone 17e"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17e",512,"financing_max_term",36.26,"36.26 EUR","EUR/month",30,True,"santander_api_live","2026-03-11T08:05:56.874004+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A","iPhone 17e"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17e",512,"financing_max_term",42.07,"42.07 EUR","EUR/month",24,True,"santander_api_live","2026-03-11T08:05:56.874009+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A","iPhone 17e"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17e",512,"financing_max_term",54.55,"54.55 EUR","EUR/month",18,True,"santander_api_live","2026-03-11T08:05:56.874014+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A","iPhone 17e"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17e",512,"financing_max_term",79.92,"79.92 EUR","EUR/month",12,True,"santander_api_live","2026-03-11T08:05:56.874018+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A","iPhone 17e"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17e",512,"financing_max_term",159.83,"159.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-11T08:05:56.874026+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A","iPhone 17e"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17e",512,"financing_max_term",319.67,"319.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-11T08:05:56.874030+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A","iPhone 17e"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17e",512,"cash",959.0,"959.00 EUR","EUR","",True,"santander_api_live","2026-03-11T08:05:56.874035+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17e/p/MHRY4QL_A","iPhone 17e"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"renting_no_insurance",33.99,"33.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:05:57.888001+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"renting_with_insurance",37.99,"37.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:05:57.888020+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"financing_max_term",49.87,"49.87 EUR","EUR/month",30,True,"santander_api_live","2026-03-11T08:05:57.888032+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"financing_max_term",57.87,"57.87 EUR","EUR/month",24,True,"santander_api_live","2026-03-11T08:05:57.888039+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"financing_max_term",75.03,"75.03 EUR","EUR/month",18,True,"santander_api_live","2026-03-11T08:05:57.888045+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"financing_max_term",109.92,"109.92 EUR","EUR/month",12,True,"santander_api_live","2026-03-11T08:05:57.888050+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"financing_max_term",219.83,"219.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-11T08:05:57.888056+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"financing_max_term",439.67,"439.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-11T08:05:57.888062+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",256,"cash",1319.0,"1319.00 EUR","EUR","",True,"santander_api_live","2026-03-11T08:05:57.888070+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8G4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"renting_no_insurance",41.99,"41.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:05:59.002289+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"renting_with_insurance",47.0,"47.00 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:05:59.002305+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"financing_max_term",59.33,"59.33 EUR","EUR/month",30,True,"santander_api_live","2026-03-11T08:05:59.002315+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"financing_max_term",68.83,"68.83 EUR","EUR/month",24,True,"santander_api_live","2026-03-11T08:05:59.002320+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"financing_max_term",89.25,"89.25 EUR","EUR/month",18,True,"santander_api_live","2026-03-11T08:05:59.002324+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"financing_max_term",130.75,"130.75 EUR","EUR/month",12,True,"santander_api_live","2026-03-11T08:05:59.002328+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"financing_max_term",261.5,"261.50 EUR","EUR/month",6,True,"santander_api_live","2026-03-11T08:05:59.002333+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"financing_max_term",523.0,"523.00 EUR","EUR/month",3,True,"santander_api_live","2026-03-11T08:05:59.002337+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",512,"cash",1569.0,"1569.00 EUR","EUR","",True,"santander_api_live","2026-03-11T08:05:59.002345+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8K4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"renting_no_insurance",48.99,"48.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:05:59.930661+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"renting_with_insurance",53.99,"53.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:05:59.930677+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"financing_max_term",68.78,"68.78 EUR","EUR/month",30,True,"santander_api_live","2026-03-11T08:05:59.930686+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"financing_max_term",79.8,"79.80 EUR","EUR/month",24,True,"santander_api_live","2026-03-11T08:05:59.930692+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"financing_max_term",103.47,"103.47 EUR","EUR/month",18,True,"santander_api_live","2026-03-11T08:05:59.930696+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"financing_max_term",151.58,"151.58 EUR","EUR/month",12,True,"santander_api_live","2026-03-11T08:05:59.930701+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"financing_max_term",303.17,"303.17 EUR","EUR/month",6,True,"santander_api_live","2026-03-11T08:05:59.930705+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"financing_max_term",606.33,"606.33 EUR","EUR/month",3,True,"santander_api_live","2026-03-11T08:05:59.930709+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17 Pro",1024,"cash",1819.0,"1819.00 EUR","EUR","",True,"santander_api_live","2026-03-11T08:05:59.930714+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/IPHONE-17-PRO/p/MG8P4QL_A","iPhone 17 Pro"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"renting_no_insurance",27.0,"27.00 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:06:01.865482+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"renting_with_insurance",28.99,"28.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:06:01.865499+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"financing_max_term",40.61,"40.61 EUR","EUR/month",30,True,"santander_api_live","2026-03-11T08:06:01.865508+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"financing_max_term",47.12,"47.12 EUR","EUR/month",24,True,"santander_api_live","2026-03-11T08:06:01.865513+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"financing_max_term",61.09,"61.09 EUR","EUR/month",18,True,"santander_api_live","2026-03-11T08:06:01.865517+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"financing_max_term",89.5,"89.50 EUR","EUR/month",12,True,"santander_api_live","2026-03-11T08:06:01.865522+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"financing_max_term",179.0,"179.00 EUR","EUR/month",6,True,"santander_api_live","2026-03-11T08:06:01.865526+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"financing_max_term",358.0,"358.00 EUR","EUR/month",3,True,"santander_api_live","2026-03-11T08:06:01.865530+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",256,"cash",1074.0,"1074.00 EUR","EUR","",True,"santander_api_live","2026-03-11T08:06:01.865535+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2L4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"renting_no_insurance",33.99,"33.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:06:02.166121+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"renting_with_insurance",37.99,"37.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:06:02.166140+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"financing_max_term",50.06,"50.06 EUR","EUR/month",30,True,"santander_api_live","2026-03-11T08:06:02.166153+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"financing_max_term",58.09,"58.09 EUR","EUR/month",24,True,"santander_api_live","2026-03-11T08:06:02.166170+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"financing_max_term",75.31,"75.31 EUR","EUR/month",18,True,"santander_api_live","2026-03-11T08:06:02.166177+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"financing_max_term",110.33,"110.33 EUR","EUR/month",12,True,"santander_api_live","2026-03-11T08:06:02.166183+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"financing_max_term",220.67,"220.67 EUR","EUR/month",6,True,"santander_api_live","2026-03-11T08:06:02.166189+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"financing_max_term",441.33,"441.33 EUR","EUR/month",3,True,"santander_api_live","2026-03-11T08:06:02.166194+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",512,"cash",1324.0,"1324.00 EUR","EUR","",True,"santander_api_live","2026-03-11T08:06:02.166200+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2Q4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"renting_no_insurance",40.99,"40.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:06:03.154910+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"renting_with_insurance",45.99,"45.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:06:03.154926+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",59.52,"59.52 EUR","EUR/month",30,True,"santander_api_live","2026-03-11T08:06:03.154935+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",69.05,"69.05 EUR","EUR/month",24,True,"santander_api_live","2026-03-11T08:06:03.154943+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",89.54,"89.54 EUR","EUR/month",18,True,"santander_api_live","2026-03-11T08:06:03.154948+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",131.17,"131.17 EUR","EUR/month",12,True,"santander_api_live","2026-03-11T08:06:03.154952+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",262.33,"262.33 EUR","EUR/month",6,True,"santander_api_live","2026-03-11T08:06:03.154956+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"financing_max_term",524.67,"524.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-11T08:06:03.154960+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone Air",1024,"cash",1574.0,"1574.00 EUR","EUR","",True,"santander_api_live","2026-03-11T08:06:03.154965+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17-Air/p/MG2W4QL_A","iPhone Air"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"renting_no_insurance",24.99,"24.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:06:04.851280+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"renting_with_insurance",27.99,"27.99 EUR","EUR/month",36,True,"santander_api_live","2026-03-11T08:06:04.851295+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",36.26,"36.26 EUR","EUR/month",30,True,"santander_api_live","2026-03-11T08:06:04.851314+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",42.07,"42.07 EUR","EUR/month",24,True,"santander_api_live","2026-03-11T08:06:04.851319+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",54.55,"54.55 EUR","EUR/month",18,True,"santander_api_live","2026-03-11T08:06:04.851323+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",79.92,"79.92 EUR","EUR/month",12,True,"santander_api_live","2026-03-11T08:06:04.851327+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",159.83,"159.83 EUR","EUR/month",6,True,"santander_api_live","2026-03-11T08:06:04.851332+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17"
"ES","Santander Boutique","santander_boutique","Apple","Apple","mobile","Apple iPhone 17",256,"financing_max_term",319.67,"319.67 EUR","EUR/month",3,True,"santander_api_live","2026-03-11T08:06:04.851336+00:00","https://boutique.bancosantander.es/es/Cat%C3%A1logo/Apple/iPhone/iPhone-17/p/MG6J4QL_A","iPhone 17"
